Date,Forecast
2025-06-16,67.54505920410156
2025-06-17,66.96997833251953
2025-06-18,66.57718658447266
2025-06-19,66.31044006347656
2025-06-20,66.13370513916016
2025-06-21,66.02339172363281
2025-06-22,65.96360778808594
2025-06-23,65.94302368164062
2025-06-24,65.9505386352539
2025-06-25,65.98309326171875
2025-06-26,66.03346252441406
2025-06-27,66.09526062011719
2025-06-28,66.16677856445312
